repo_id,user_id
33798353,6876120
27586452,445749
27586452,12436378
27601818,197507
27601818,645491
27601818,962658
27601818,3096786
27601818,7968617
27601818,8446902
2847808,2549291
2847808,3775504
2847808,9376071
5455,2245716
5455,3984973
5455,7723135
5455,13383173
5635,1405425
5754,2449622
6026,1851881
6026,10296531
6313,231953
6313,440715
6313,3478804
6313,27461387
6550,213848
6550,261142
6550,294490
6550,338502
6550,1032349
6550,2999927
6550,8717492
6706,253948
6706,3683916
6782,7649
6782,18399
6782,341654
6782,870228
14718721,3435393
14718721,3772806
14718721,6557255
1996840,357084
13465629,1254854
13465629,1943825
13516781,790950
13516781,3614046
13516781,6177668
19388,3228182
19388,8409346
19626,1848591
20096,27244
20096,2100669
20096,2911673
20629,198830
16523249,5162084
21274,66782
22007,2169293
22007,7338054
22616,183410
22616,1054657
22791,158193
22791,434147
13576983,5392779
13613053,2553540
13613053,2564065
5504302,10427117
5507363,1041906
5507363,2235014
2981995,5358183
2981995,12353125
2989453,3942182
2989453,7379945
2989453,10200139
8937352,9388610
8937352,10835476
8941324,163658
8941324,562725
8941324,957071
8941324,2318107
8977387,68694
8977387,974841
8977387,1014946
8977387,1309303
8977387,2065891
8977387,8556585
8977387,24777712
7704341,315885
7704341,6011768
7704341,6784375
3075805,6199460
3103499,61256
3103499,4637851
3103499,10182842
18521760,934443
18521760,1757479
18521760,2277902
18521760,6455753
18521760,9562627
18743313,90132
18743313,117301
18743313,3122623
3676758,10121
3676758,116289
3676758,6358064
3676758,6368307
3720099,135173
3720099,1156406
3720099,1826360
3722347,7674238
3746639,1018504
3746639,8687907
3747964,844905
10663640,279612
29046908,162684
29046908,294387
29046908,469710
29046908,472907
29052115,1172429
10750154,354708
10750154,814806
10750154,7899145
10750154,8368540
10750154,12688567
10761212,409247
10761212,5422805
10761212,13311862
10777706,1759582
10777706,2021472
10777706,3173382
10778663,1417393
10778663,8107851
10778663,8559471
10778840,166477
10778840,1289000
10778840,2066311
10778840,2224177
10778840,8702955
10778840,8738838
10778840,12465508
9663874,37816
9663874,64706
9663874,351296
9663874,1096376
9663874,1280482
9663874,1534879
9663874,2090455
9663874,3331048
9664377,3194883
9673869,169549
11209921,183724
11216582,220706
11313132,3584811
11313132,6148155
11313132,6246152
11313132,8368540
11313132,8861895
23834,1354207
9802473,6483900
38729608,403417
38729608,2035987
38729608,8464855
38729608,9006030
4281101,1697922
4303414,2549447
4369063,1770697
4369063,10269164
4376706,744706
4376706,2859054
4376706,8964063
4391700,2264600
4391700,10486534
4391700,10717368
9122949,267421
4560965,137745
12159636,4935987
12159636,6823736
12159636,10132645
12224410,133821
9186998,2654071
9186998,2958319
9186998,3685608
9238699,391583
9238699,1826854
7930999,7544395
7931007,82362
7931007,275412
7931007,326434
6815,4435009
6815,4714880
6815,6654841
7074,1143490
7074,4834570
7294,1961563
7294,2792262
7294,4564805
7294,4993096
7580,527464
7580,1926182
7608,498379
7608,1177896
7608,2100669
7845,5082856
7949,341654
8016,2061962
8016,2540142
8109,12033370
8184,735747
8184,928425
8514,1015238
3905191,1010869
3905191,3714055
3905191,10078787
3905191,10982565
3905191,13648890
53860,2318107
53860,3189136
53860,8094497
14945138,2553839
14945138,9568894
14965067,2408507
14965067,11473409
14965067,13286490
15012233,915902
15012233,1644136
15039139,679173
940,43486
940,268279
961,45162
961,2173764
961,9378974
1018,42685
1018,79735
1018,157726
1085,484575
1088,183704
1088,729509
1088,2556720
1088,6172417
1088,7299465
1088,8080646
1142,113323
1142,1520135
1173,84002
1173,9562627
1173,10464142
1173,11579662
1173,11958265
1226,1968074
10832091,66782
10832091,2177132
10832091,2545409
10832091,6020780
10832091,10140006
10842035,1099652
10842035,2250396
10847503,1739013
10847503,2833338
10847503,3854906
10874647,902513
10874647,5941898
6437914,183410
6437914,583979
6437914,1147598
6437914,1799410
6437914,2213030
6437914,4900612
6445576,132181
6445576,756173
6445576,2315201
6445576,5496227
6445576,30530994
34159896,5268866
34222729,3031974
34222729,8690549
34222729,12264149
1226,4906254
1226,8254119
1229,96600
1229,158966
1229,219287
1273,233414
1273,872660
1273,1501193
1334,33611
1334,70720
1334,106293
1334,159149
1334,164976
1334,192970
1334,508596
1334,546267
1334,590161
1334,1023375
1334,1334769
1358,178035
1358,735747
1358,3930943
1381,489033
1381,6446620
1434,1459672
1486,240925
1486,1162987
1566,449316
9316,2522886
9316,4359654
9427,976527
6611508,2662951
6611508,6116998
6611508,6565194
6611508,10664190
6611508,30486350
6619345,139760
16922941,906586
17050410,2245673
17050410,3775504
17050410,7181429
96553,87072
96553,808480
96553,1285933
17302594,2151886
17302594,12094467
15589097,8684519
15592045,4381626
15599973,1459672
15599973,3215814
9861851,18605
9861851,1054657
9861851,2547916
9861851,2702442
9906217,166477
29261651,636751
29261651,2979138
29261651,3574781
18810686,5830632
18810686,8364298
18904813,142431
18904813,7181429
19010386,4693987
29261651,7450622
29550241,2021472
29635015,2914289
5659677,185702
5659677,310919
5659677,780127
5659677,1186645
5659677,2197608
5659677,2959317
5659677,3584811
5659677,4013917
5659677,4635660
5659677,6081345
5800439,2662937
19010386,10080733
1155356,1480874
1155356,1929585
1155356,2619728
1155356,4429462
1155356,7181429
1155356,8063637
1155356,8318489
1155356,8974034
1155356,12324885
5846748,8545606
1348749,1032849
4560965,316839
4560965,5065369
4563494,715325
4563494,1407106
4591222,3459344
11474326,342954
11491258,11354191
11494393,248213
11494393,261784
12343173,911320
12343173,2454982
10011155,1835480
10011155,3008877
10011155,10430498
17648860,283193
17648860,3818357
17729147,1916838
10088002,596733
30077940,9100461
30077940,10783790
12639184,3305437
35017569,3843329
17729147,8531106
4708601,21715
4708601,48139
4708601,81688
4708601,94778
4708601,162833
4708601,220148
4708601,234733
4708601,254736
4708601,482108
4708601,533419
4708601,633458
4708601,1836012
4708601,1881624
4708601,6086148
4730679,4289600
4730679,7345805
4730679,10140006
35342689,700446
35342689,872029
35342689,5757808
35342689,12317474
4876188,431907
4876188,8918381
1707,60700
1707,454399
1742,494973
1834,1703608
1834,5702091
1920,163375
1920,1860171
1930,69998
1930,1762524
1930,2068958
1930,3186914
2007,116936
2007,164976
2007,338724
2007,828523
2112,543767
2112,655716
2112,1835480
143612,3861612
143612,4732259
146476,2459929
146476,3328507
6619345,2721549
6619345,13694365
6690250,715374
6772800,927163
2236,139221
2236,5796608
2558,2473269
2558,2931958
2691,265194
2691,484575
2691,1812323
2691,1929894
2691,1980215
11620775,37244
11620775,96392
11632333,1978800
11632333,2641378
11632333,3529719
11654350,414459
12680085,527464
12680085,967771
12680085,3178941
12680085,3201766
12680085,3212626
12680085,6925009
12680085,7468596
12683126,1489
12683126,6615243
12744343,3943150
12752196,816184
12752196,4564805
12752196,7666564
12776408,493608
12776408,3481680
6801328,164585
6801328,1417186
6801328,9045125
6866209,2152437
6866209,3497181
6866209,3799689
6866209,5150489
6866209,6688201
6866209,10262381
6876142,1716223
6876142,1931494
6876142,3610592
6931752,29623
6931752,2056146
2849,12741
2849,489033
2876,271730
2876,5065329
3137,53529
3137,435436
3231,20670
3231,106210
3231,3120794
3231,7572593
3231,8775789
3377,259327
3377,509621
3377,586264
3377,844905
3377,962806
3377,1028110
3377,1062810
3377,1931015
3377,2373414
3377,2613031
157290,110234
158753,8776420
158753,10463647
41325830,6207291
41857480,359854
20078281,168917
20078281,1461256
20078281,10454871
22041940,8567967
22041940,10372782
22042207,60869
22042509,2278422
22042509,3722826
22042509,6435786
22042509,11289393
22042509,11440771
177326,2090213
24944828,15175361
10798,7849076
10798,10182842
28032966,4433393
11578,28240
11578,104604
20290778,441116
20290778,1578015
20290778,2579728
8149324,1197387
8149324,1742128
3516,205294
3516,721031
3516,829025
3633,113544
3633,162458
3633,208065
3633,3085398
22045218,281818
22045218,2811437
10192058,33053
3644,44669
3644,74087
3644,164585
3714,271730
3818,472621
3818,8063637
3894,7888
3894,39259
3912,195862
3912,200359
3912,253454
3912,3621175
3912,6843248
3912,8064989
3217567,47410
3217567,50943
3217567,66782
9286541,6944805
4003655,70884
4003655,144033
4003655,197030
4003838,2136497
17911207,193220
17991525,60121
17991525,169548
17991525,556964
22087532,50307
22087532,473572
22087532,789752
22091370,114317
10200435,3777488
10200435,8206967
9362653,499843
9362653,6423011
9362653,10847014
224328,587901
4095,177701
4095,295246
4095,1471417
4114,735647
4135,2075821
4516,454399
4516,8131285
4516,10957375
4553,1197387
4553,1912417
4610,89123
15783701,381698
15783701,1835685
30568614,7649375
15889688,6266628
54491,1145417
54491,1846724
54491,2021472
54491,11971249
25821930,715374
25821930,872766
25821930,3724771
25821930,8206967
25849276,4894728
10941284,1169861
10941284,6966888
20716503,2227489
20716503,2679246
20743170,4539667
20743170,9558796
10952404,261845
10952404,2548842
10998645,7120
10998645,39259
10998645,198794
10998645,1056240
10998645,1220323
1528515,3119721
1528515,3691659
2331699,765518
2331699,2197824
2331699,3297473
2366329,2986545
7098727,1271679
7098727,2100669
7098727,6502959
7123271,1459672
7149279,1320078
7149279,5832101
7149279,6211258
7149279,8477125
7149279,11007623
7149279,13341852
22132266,2443859
22132266,12052883
6,1762068
6,2835267
6,2861012
29,2850794
29,7516482
37,435436
37,543767
37,696609
37,1214290
37,1285933
8196280,1740784
8196280,4252985
8196280,9631757
8214553,182163
8214553,1930334
8335469,2361012
225764,98846
225764,833081
225764,1344616
37,2698253
37,2889171
37,8563684
114,19285
114,183663
11780,187732
11780,3497181
11780,3981752
11821,691395
11821,12467367
11879,2265
11879,353947
11879,981438
11989,341172
12158,369529
12258,2527001
12258,4447292
12258,9650589
27329,7532231
27693,16261
27693,1350859
7216211,2031590
7216211,4376623
7240106,2540142
7240106,4893713
7240106,6338714
7299184,1172773
7299184,1980278
11724041,2354326
11734247,2856547
8478942,251414
31227,2008184
31227,2809106
31366,340407
31366,2344262
31366,6541734
13860,47145
14279,1455105
14279,8422868
14328,44385
14877,243666
14877,4995015
12974885,6683240
13066443,6462039
13066443,6529447
13066443,6902189
334,60179
334,82614
334,469827
334,1895242
334,2713451
334,4039289
337,96148
337,239742
340,872166
390,70884
390,3442166
392,336749
392,460171
392,706221
392,1107652
392,1534879
392,9636782
431,401686
431,2641376
431,6638813
496,12598
519,2265
519,66782
519,236066
13095869,1909129
13095869,6672778
13345616,18767
13345616,61903
13345616,148095
13345616,1689250
13345616,1802354
13345616,1845972
3217567,238601
3228357,113216
3228357,5473282
26172924,431580
26172924,1237418
26172924,2773672
26172924,2996908
26172924,7561090
21244550,269409
21244550,5738817
3360645,843461
3360645,1814862
3388388,573371
3388388,2859054
3388388,3668903
22772142,2381798
10277858,4698080
10279721,3126331
10279721,6312993
10279721,9723528
10280345,4567643
10280345,11078192
10312696,20670
10312696,155869
10312696,11508468
10313229,2173764
10372914,775072
10372914,4379989
24143180,59969
10390278,822061
10390278,10003711
10400153,1480969
10400153,2064666
10400153,3540743
10423929,5931786
4964,36307
4964,696609
4986,96600
5101,149177
5101,2999927
5101,3316799
5167,2022206
5167,2916581
5210,108895
5210,198847
5210,2996514
5210,3313703
5210,7906224
5219,1283241
5224,653769
5224,1174605
5224,2163629
5230,162684
5230,382267
14451906,374944
14451906,386376
14451906,4186297
14451906,7954493
14451906,12264149
14477484,416979
14477484,2252879
14477484,6462039
14477484,8227638
14477484,8857634
14477484,30689890
14537323,10847014
17991525,1768598
17991525,2162179
17991525,2552899
18004957,10486534
18004957,13159788
18006157,126768
18006157,1915170
2539527,137904
2539527,169829
2539527,645491
2539527,3036338
28557277,1830853
28557277,3015579
28557277,3446557
28557277,4103205
9472730,2243716
9472730,9164190
9527814,1506214
9527814,7733480
5183711,164439
5183711,6582000
5183711,6851204
4003838,8392086
10998645,6463051
10998645,8851938
10998645,10774766
10999783,6154664
11010021,10335528
11033744,6948526
11072234,185405
11072234,934329
11072234,1189657
11072234,2296405
11072234,2576806
11072234,3453904
9570828,2702356
9608984,884458
9626183,50889
9626183,254938
9626183,2700304
9626183,4305404
9626183,7035739
9626183,8183062
9626183,8426477
9626183,10835476
9626183,11239787
424503,4609476
683351,1657160
687922,980841
687922,4966080
687922,5527978
31516897,3518869
31516897,8392934
15962985,2064666
16174927,2785496
16174927,4782539
16227998,5162084
477175,7685237
477175,9073624
11094978,3225519
11094978,5080586
11094978,9045125
11116784,208200
11116784,3861142
11140376,3351445
11156150,4388244
4198417,128424
4198417,561507
4234273,975647
4234273,6822344
16351512,2476311
16351512,9647669
21577612,271064
21577612,4029244
21586367,315885
21586367,2321932
21586367,2460152
21613416,801714
32118325,9798694
21976331,6639032
26985008,436419
26985008,566557
26985008,3959546
26985008,6113859
27026282,925570
27026282,1766500
27026282,13304645
27261269,1172429
15870,674551
15870,8422868
15939,2734416
13378441,179943
13378441,1016332
13378441,2263555
13395383,261845
13395383,1364447
13395383,2447962
13395383,3207350
13403042,7574124
13407509,3541
13407509,243944
13407509,2940630
27478957,4453212
18045,377471
11750891,1397525
11750891,3676451
11794421,11768104
8778426,685870
8778426,1548933
32136,114789
32136,2647250
6053504,2996582
6053504,3816347
6053504,6915365
6053504,9093335
6143269,646724
6143269,2209760
6172020,812264
12150380,138851
12150380,1473818
12150380,4058517
10476134,355141
10476134,2026524
10476134,11850059
10512714,1475530
10512714,3442166
10512714,4288487
10512714,12254296
528,455182
528,822061
528,884159
528,1296736
528,2260419
528,2652042
528,3018857
540,49126
540,187521
634,47145
708,8207
708,97792
708,155819
708,573371
770,2062
770,1942331
837,191679
837,4890498
837,8815268
864,321928
864,685115
864,7109904
931,119324
32547590,3290136
6218854,2157150
6218870,1250580
6218870,3393416
6218870,3589764
6218870,3772806
6218870,4879923
6282369,161504
6282369,296767
3601879,6877975
33798353,3507510
33798353,6485373
27601818,2985805
27601818,3714055
27601818,13271572
5313,35538
5313,1715068
5455,1237820
5455,2672842
5455,9171141
5455,10733947
5603,597870
5603,1452764
5603,2648535
5603,2869536
5603,4187764
5603,10814491
5635,331569
5635,1978060
5754,2607961
6026,1197805
6026,2580369
6177,2689832
6313,27863
6313,110250
6313,169570
6313,185405
6313,883755
6313,2819633
6313,26338258
6550,18767
6550,265581
6550,930597
6550,2356940
6550,3538720
6550,3611699
6550,4033907
6550,5738817
6550,6604683
6706,98599
6806,10269164
6815,89482
14660968,445749
14660968,3642341
14718721,9186231
1961397,24091
1996840,11539332
13465629,1016286
13465629,1389742
13465629,1545364
13465629,4472858
13465629,7299465
13465629,8206967
13465629,10505999
13516781,6572807
13516781,6724240
19388,11560672
20429,10189
20429,193200
20429,4302795
20629,923436
20629,5376569
20629,6163125
20629,12315352
16523249,7647789
22007,1566657
22616,6089206
22616,6615243
22616,12510502
22616,12827564
22791,202010
22791,226220
13613053,5065329
13613053,6072228
13613053,8687907
5424298,2235014
5504302,3257830
5504302,10878721
2981995,3621125
2981995,5073150
2981995,9312981
2989453,3073592
8937352,39340
8937352,1687736
8941324,1130630
8941324,6733771
8941324,7491258
8970646,223817
8977387,515265
7735464,703880
3094909,10976227
3103499,5589227
18521760,932543
18521760,1165197
18521760,3399958
18743313,76109
18743313,1826360
18743313,6788003
3676758,178035
3676758,962806
3676758,7739248
3720099,6541734
3720099,6902189
3720099,12809232
3722347,2190634
3746639,33611
3747964,12093202
10589192,1488938
10634037,479187
10634037,884185
10643410,2321932
10643410,4995015
10663640,1854521
10663640,2034763
10663640,3642341
10663640,3683422
28864177,7256800
28947324,4390422
28947324,6741752
28947324,11036083
28947324,13244962
29046908,1025351
10750154,2907107
10750154,10003711
10761212,2597298
10761212,6643051
10761212,12712820
10777706,352249
10777706,2163629
10778840,164439
10778840,469827
10778840,626996
10778840,1218979
10778840,1480969
10778840,3500038
10778840,7002124
10778840,8395619
10778840,10919732
10778840,11251293
9663874,23461
9663874,220669
9663874,1220323
9664377,748172
9664377,2393030
9664377,2607193
9673869,200359
9673869,251545
11209921,2056146
11216582,1476108
11232856,6683240
11313132,884185
11313132,4070470
11313132,4998508
23834,162787
23834,2527001
38729608,1195278
38729608,1710838
38729608,1767741
38729608,3494394
13752290,2245872
13752290,2525729
4281101,1405794
4281101,2514928
4281101,3722826
4281101,5758667
4303414,562206
4369063,1930334
4376706,902513
4376706,8065315
4376708,4777977
4391700,3232673
9098258,156081
9098258,169613
9098258,3183413
9122949,2033497
4560965,6033
4560965,81688
12159636,5162084
9186998,313580
9186998,7468804
9238699,253454
9238699,429818
7930999,1178316
7930999,6406766
7931007,537009
7931007,585769
7931007,4563472
6815,126124
6815,418500
6815,1520135
7074,524085
7074,9100461
7294,3654579
7294,13248745
7580,2276574
7580,6828565
7580,7781574
7580,10634652
7608,14980
3870950,176736
7949,5467822
8109,737
8109,1718320
8109,1730280
8109,2268309
8109,3002932
8184,43486
8514,106463
8514,254877
8763,110872
8763,2464812
8763,2559384
3905191,210122
3905191,1523697
3905191,8774589
53860,3714055
53860,5702221
14945138,3870697
14965067,10401369
15012233,3672359
15039139,1759385
940,26189
961,61183
961,9391462
1018,21715
1018,84137
1018,164976
1018,1527840
1085,84396
1085,185405
1085,4640538
1085,10049950
1088,242073
1088,429818
1088,528073
1088,4476918
1088,5476795
1088,6269865
1088,7087650
1088,11919108
1088,12320581
1142,176772
1142,215911
1142,735647
1142,5458865
1173,114789
1173,1281875
1173,1429189
1173,2768366
1173,6604499
1226,298124
10842035,1891919
10847503,5481765
10874647,155999
10874647,2981962
6437914,1572024
6437914,4116291
6437914,7434639
6437914,7715549
6445576,200637
6445576,777872
6445576,1197805
6445576,3317513
6445576,3481013
6445576,3574781
34159896,435893
34222729,9200759
34222729,15434017
34452887,657946
34452887,3529719
34452887,12186506
1226,5096367
1226,8422868
1229,17907
1229,1942331
1273,71908
1273,415758
1273,682510
1273,8763543
1334,66782
1334,169829
1334,306835
1334,667564
1334,8086409
1334,8140866
1334,10717935
1358,540983
1358,1595585
1381,77838
1381,172452
1381,184935
1381,1299878
1381,1572024
1434,65660
1434,473302
1434,1540664
1486,108940
1486,505018
1486,1961473
1486,6978860
1566,259897
1566,261845
1566,589220
1566,958283
9316,5646
9427,1018504
9877,24233
9877,103798
10610,18493
10610,44385
10610,171632
10610,192970
10610,2309247
10610,7324894
6547465,795748
6547465,7479062
6611508,962658
6611508,10263849
6611508,13136080
16922941,691008
16922941,5764332
16922941,6210155
17050410,1174605
17302594,4608053
17302594,12058700
17302594,13536305
15589097,6907210
15592045,177099
15592045,906586
15599973,57246
15599973,234680
15599973,403659
15599973,1062810
9861851,4020107
29120053,10372782
29261651,169549
29261651,265194
29261651,795206
29261651,2408507
29261651,2702356
29261651,2830153
29261651,3646275
18810686,7580805
18904813,2408507
18904813,2460152
18904813,3569935
29261651,7284409
29261651,8429076
29261651,9900932
29261651,10682924
29261651,11042177
29261651,11510157
29550241,9073624
29635015,2454169
29635015,3507510
5659677,130416
5659677,1137595
5659677,1410276
5659677,1529731
5659677,1799346
5659677,2190143
5659677,3132687
5659677,3481680
5659677,4697668
5659677,10919732
5768596,95581
5768596,1198002
5768596,2629358
5800439,645491
5800439,2232452
5800439,3805148
19010386,9228784
19010386,11681929
19171379,213848
19171379,3797135
1043143,2729404
1043143,8258820
1043143,8342564
1155356,132181
1155356,175742
1155356,184935
1155356,306835
1155356,678021
1155356,785047
1155356,1152586
1155356,2162179
1155356,2849547
1348749,193148
1348749,1197387
1348749,7178140
4560965,1786899
4560965,2653213
4560965,3081232
4560965,6648699
4563494,139517
4563494,349897
4563494,2910470
4591222,6621937
40062388,2447962
40062388,6942291
11461596,1170499
11461596,1478598
11474326,2607323
11474326,4935987
11474326,6071292
12343173,940747
12343173,2207148
12343173,3385806
12343173,5392779
12343173,10957375
12402549,397264
10011155,1593909
10011244,247696
10011244,1720012
17648860,2662937
17648860,8856989
17648860,22807166
17729147,299041
17729147,4869942
10088002,1108494
10088002,3436194
12607152,155999
12639184,113323
12639184,431907
12639184,912674
12639184,5781310
12639184,12124535
35017569,7324894
17797320,6972428
19795940,2524422
4708601,126768
4708601,178035
4708601,232636
4708601,254832
4708601,357773
4708601,369529
4708601,410559
4708601,418500
4708601,422281
4708601,8032909
4708601,12800910
4730679,8581719
4730679,8956967
35342689,374944
35342689,3114872
4876188,347709
4876188,1550062
1566,3742085
1566,3796328
1566,4446568
1646,184935
1646,902513
1646,1520201
1742,383145
1834,16418
1920,17907
1920,108640
1920,184284
1920,2635061
1920,5805225
1920,8857634
1930,149177
1930,530671
1930,2207148
2007,2592217
2112,98445
2112,653769
2112,7666564
143612,4733942
146476,3351445
146476,4626048
146476,12436378
6619345,1308178
6619345,6580423
6619345,9451619
6690250,541974
2122,756173
2122,1660848
2558,155640
2691,9826
2691,1358332
2691,1626516
2691,1804498
2691,2560785
2691,2833421
2691,5472922
2691,6621937
11608399,36009
11608399,940747
11608399,2300964
11608399,2326469
11619995,325363
11619995,3136544
11619995,3638572
11619995,8053424
11632333,854196
11632333,3569935
11632333,10019165
11654350,31903
11654350,203439
11654350,2644069
12680085,90132
12680085,1284236
12680085,1939346
12680085,7828623
12683126,5221188
12744343,82484
12744343,3144482
12752196,307240
12752196,3843329
12776408,163375
6801328,300726
6801328,747233
6801328,1253154
6801328,1289000
6801328,2677786
6801328,3412914
6866209,2278422
6866209,10708670
6876142,5781310
6876142,7070288
6876142,12042611
6931752,169829
2849,109559
2876,5554234
2968,137745
2968,3837054
3231,50889
3231,113537
3231,447889
3231,735747
3231,980355
3231,2516464
3231,2607323
3231,6266323
3231,6860849
3377,301388
3377,914884
3377,3216367
3377,6957270
149332,37816
149332,80195
149332,514712
149332,1190514
149332,1271679
149332,4034409
157290,2503012
158753,887105
158753,8079630
41325830,308658
41325830,818986
41325830,2624204
41857480,82886
41857480,3849525
20078281,726440
20078281,756173
20078281,2373414
20078281,4716255
20078281,8039003
20078281,8107851
22041940,9558796
22041940,9647669
22042207,1596310
22042509,4328848
177326,2981429
10798,212967
10798,466055
10798,3943150
28032966,32098
11578,68946
20281355,933224
20290778,301345
20290778,509621
20290778,3156093
20290778,3484372
8140956,6654841
7015229,733624
7015229,2288948
20450796,826869
3516,156331
3516,3317513
3633,18095
3633,61183
3633,95893
3633,163375
3633,1619367
3633,2822060
22045218,1659386
22045218,1835685
22045218,7109904
3656,198418
3714,1804387
3714,2580369
3894,174532
3894,497470
3912,261141
3912,386376
3214347,415761
3214347,768976
3214347,1762068
3214347,1961473
3217567,37495
9286541,462128
4003655,9389508
4003838,301345
4003838,1933050
17911207,4250620
17991525,721031
22087532,3312645
22087532,6103338
22101095,8315902
22101095,11036083
181526,69214
181526,3316683
9362653,1478175
9362653,3400551
9362653,5747821
224328,1501745
224328,2279351
224328,4506105
224328,10005680
4095,33175
4135,2981783
4516,1195172
4516,2225158
4516,2922830
4610,2033497
536165,2021472
15889688,239726
54491,2008499
25821930,984670
25821930,1104217
25821930,1504534
56050,1368523
10941284,2325484
10997213,863
10997213,2916512
10997213,3714055
10998645,2638812
10998645,2652422
10998645,3526082
10998645,4503696
2331699,848948
2331699,980355
2366329,3231518
2366329,5520923
2366329,6483900
2366329,10401369
7098727,3797142
7123271,1671935
7149279,3584811
7149279,13248745
7216211,936438
22132266,7580805
6,1550062
6,2225187
6,4202311
6,6071292
6,7338054
29,4107155
29,7760983
37,208200
37,1383946
37,2418011
8196280,2950325
8335469,1684668
8335469,8702955
8335469,9428702
225764,957071
225764,11963990
37,3901425
37,30486350
100,216840
100,746141
100,1146530
100,2225158
100,2958102
100,6735370
114,96148
114,2145398
114,7266878
114,19207739
147,135173
147,744629
11780,873064
11780,3349897
11821,113354
11879,199360
12258,646724
12258,2515294
12258,8687907
27693,1713170
27693,7797756
7216211,9073624
7240106,311180
7299184,221218
7299184,693370
7299184,2800286
11724041,299041
11724041,6684799
31366,1407276
31366,1746745
31366,4893713
31366,7252093
13860,70693
14279,1364282
14328,60700
14877,107705
14877,498379
14877,2981352
14877,4705764
14877,9627008
14877,9802207
13066443,429818
13066443,5075673
284,47511
334,337631
334,507389
334,1887013
337,214021
340,38142
340,6810743
390,594445
390,2393030
390,3648682
392,624
392,42540
392,2248977
392,2278422
392,3186988
392,3879381
392,3929554
392,11971249
431,814806
431,883632
431,2264600
431,9153505
496,47410
519,332763
519,748393
528,92948
3231545,62510
26258803,6498105
21244550,3108144
3360645,2461041
3360645,6775791
3360645,7355071
3388388,633949
3388388,915193
3388388,2509044
3388388,4900612
37084324,9376969
22772142,5476795
10277858,338724
10277858,3186914
10279721,8749623
10280345,1740405
10280345,9550143
10313229,143021
10313229,2349255
10313229,12078498
10372914,10049586
24139115,2944937
24139115,3405345
24149266,79965
10390278,1128401
10390278,7361342
10390278,12497872
10393750,76987
10393750,2237932
10393750,8776420
10423929,201185
14210902,1933050
14210902,7031250
14210902,10007524
4846,99211
4964,2062
4964,79264
4964,96148
4964,221218
4964,251322
4986,86719
4986,5554234
5022,102102
5022,3105560
5101,28326
5101,393161
5101,840156
5101,3313703
5101,6406766
5167,6463051
5209,2514523
5210,6072071
5210,6672778
5219,3559807
5219,8822598
5224,1683671
5224,11142644
5230,295449
14451906,203439
14451906,3102347
14451906,6447881
14451906,6700489
14451906,21983168
14477484,3215814
14477484,6240127
14477484,8279299
14477484,9409653
14537323,8974034
28557277,203439
28557277,382977
17991525,1475530
17991525,2278422
17991525,3349757
17991525,3960204
17991525,8270472
17991525,11958265
17991525,12827564
18006157,777872
18006157,3691659
18006157,8851938
18006157,13507635
2539527,597870
2539527,1285933
2539527,2403859
2539527,9389508
28557277,774397
28557277,1054657
28557277,2845855
28557277,7427553
28557277,9701115
28557277,11297299
9472730,1932023
9472730,2298667
9472730,4716025
9511697,3031974
9511697,6115769
9527814,4877521
9527814,11958265
5183711,445749
5183711,1364447
10998645,7309057
11010021,7857091
11033744,919744
11033744,1431431
11072234,278354
11072234,644806
11072234,8422868
11077845,894686
11077845,1955760
11077845,5358183
11077845,7338054
9570828,2110732
9570828,6113859
9608984,98914
9626183,366205
9626183,1015786
9626183,2386761
9626183,2809106
9626183,8805250
9639319,169829
424503,6334324
424503,7767573
687922,220803
687922,1912817
31516897,200637
15962985,8702955
16174927,10335528
477175,182482
477175,2563543
477175,12282219
510486,353247
510486,3492420
510486,5058618
11094978,1324890
11094978,10002271
11116784,4760
11116784,7245408
11116784,8157408
11116784,8389664
11116784,8547763
11116784,9723528
11116784,10149487
11140376,254924
11140376,908085
11151475,2056146
11151475,7662811
11156150,5201
11156150,124792
11156150,599189
4198417,261809
4198417,1135966
4198417,1707160
4198417,1886506
4198417,3563002
4198417,3858152
4198417,8238781
4234273,51918
4234273,149548
4234273,169060
4234273,237227
16351512,4911882
21577612,1713170
21613416,2333914
21613416,4250980
32026925,2814184
32026925,3946133
32026925,8749623
32026925,10940179
32026925,11918310
21976331,1085342
26784969,12153631
26985008,9566
26985008,157123
26985008,4476918
26985008,10212871
27261269,149177
15870,166630
15939,1875994
15939,10256344
16356,206643
13356854,351853
13378441,576457
13378441,1268796
13395383,2309930
13403042,525530
13407509,28121097
13417498,5422716
13417498,10955770
27478957,182447
27478957,6585116
27478957,9725184
27478957,22906759
11750891,902513
11750891,1014623
11750891,2349845
11750891,3848598
11784159,6299398
11794421,1514113
11794421,4695325
32136,1096376
32136,1955760
6143269,69034
12150380,653769
12150380,2721549
10476134,1930334
10512714,1707160
10512714,7567062
10512714,9164562
64966,5201
528,479187
528,731102
528,3384226
528,6166497
528,8231300
540,144033
540,168854
634,206943
634,610110
634,777900
634,1030622
708,2597
708,189041
708,565655
708,590441
708,666125
708,968819
770,174715
770,2255057
770,2359163
770,2577663
770,3027761
32539851,2943347
32547590,3796328
6218854,2438732
6218854,12817957
6218870,258000
6218870,21280509
6282369,9417565
3601879,318067
3601879,4732259
3601879,6211258
27586452,1499033
27601818,2173978
27601818,6194205
27601818,9712314
2847808,8749215
5313,245858
5455,264833
5455,7621758
5455,8315902
5455,9623558
